assigned_ref_chr	species	chr	length	genome_size	prop_length	status	Merian_f	num_obs
M24	Ptilodon_capucinus	OU611829.1	8985125	348711871	2.57666163593266	ancestral	M24	172
M24	Cyaniris_semiargus	LR994568.1	11318693	441519306	2.56357827306424	ancestral	M24	172
M24	Euclidia_mi	OX123203.1	50703470	2285329669	2.21865014434379	ancestral	M24	172
M24	Aricia_artaxerxes	OW569308.1	11453938	458496882	2.49814959483192	ancestral	M24	172
M24	Sesia_bembeciformis	OX031047.1	11887449	477151446	2.49133668139402	ancestral	M24	172
M24	Inachis_io	LR989920.1	9897174	384172283	2.57623322607061	ancestral	M24	172
M24	Diachrysia_chrysitis	OW028664.1	10437711	386380003	2.70141076633306	ancestral	M24	172
M24	Hecatera_dysodea	HG995310.1	18185122	640911623	2.83738371210659	ancestral	M24	172
M24	Eupithecia_centaureata	OX155696.1	12452072	465593408	2.67445195444004	ancestral	M24	172
M24	Lasiommata_megera	OV743330.1	12116190	488457974	2.48049794351397	ancestral	M24	172
M24	Zygaena_filipendulae	OU015673.1	8699336	365946273	2.37721672328659	ancestral	M24	172
M24	Lobophora_halterata	OW052023.1	8237125	314876238	2.61598812673823	ancestral	M24	172
M24	Maniola_jurtina	HG995231.1	9430113	402054102	2.3454835936483	ancestral	M24	172
M24	Agonopterix_arenella	OV656711.1	15175303	545825857	2.78024626451509	ancestral	M24	172
M24	Acleris_sparsana	OV281307.1	15225846	589546063	2.58263890738594	ancestral	M24	172
M24	Micropterix_aruncella	OX155971.1	28548650	1079211800	2.64532411524781	ancestral	M24	172
M24	Agrochola_circellaris	OU611863.1	16392467	572162832	2.86500032564157	ancestral	M24	172
M24	Selenia_dentaria	OU862899.1	26128360	1030772253	2.53483346335284	ancestral	M24	172
M24	Xestia_xanthographa	LR990664.1	27721191	933882218	2.96838192929379	ancestral	M24	172
M24	Notocelia_uddmanniana	LR991072.1	19358029	794123667	2.43765924684373	ancestral	M24	172
M24	Dryas_iulia_moderata	CM032437.1	12002034	440278161	2.72601165879768	ancestral	M24	172
M24	Aricia_agestis	LR990277.1	10866889	435280672	2.49652458724379	ancestral	M24	172
M24	Laspeyria_flexula	LR989972.1	11332191	450897266	2.51325342921906	ancestral	M24	172
M24	Opisthograptis_luteolata	OV928056.1	9103017	363201500	2.50632692871588	ancestral	M24	172
M24	Pheosia_gnoma	FR989916.1	6823808	271350489	2.51475795203008	ancestral	M24	172
M24	Nymphalis_urticae	LR990006.1	9857272	392818832	2.50936849178351	ancestral	M24	172
M24	Ecliptopera_silaceata	OW052213.1	8260831	316552688	2.60962276207239	ancestral	M24	172
M24	Hypsopygia_costalis	OW443350.1	20016790	816870447	2.45042406338884	ancestral	M24	172
M24	Aporophyla_lueneburgensis	OW028757.1	26911615	978307447	2.75083411483016	ancestral	M24	172
M24	Agrotis_puta	OW964190.1	14313969	523321491	2.73521520636346	ancestral	M24	172
M24	Ochropleura_plecta	FR997745.1	17935250	643962443	2.78513913271802	ancestral	M24	172
M24	Apotomis_turbidana	LR990301.1	18357748	720467098	2.54803419211796	ancestral	M24	172
M24	Allophyes_oxyacanthae	OW028631.1	12465140	458479537	2.71879963968817	ancestral	M24	172
M24	Vanessa_cardui	LR999948.1	11326783	424813635	2.66629459762985	ancestral	M24	172
M25	Caradrina_clavipalpis	OW052114.1	9381911	474197171	1.97848312342631	ancestral	M25	165
M25	Cydia_splendana	OU342896.1	11648489	630621894	1.84714313138009	ancestral	M25	165
M25	Opisthograptis_luteolata	OV928060.1	6582818	363201500	1.81244240456055	ancestral	M25	165
M25	Phlogophora_meticulosa	LR990544.1	9704819	538659867	1.80165993320605	ancestral	M25	165
M25	Aphantopus_hyperantus	LR761674.1	6680921	408137179	1.63693026358669	ancestral	M25	165
M25	Micropterix_aruncella	OX155977.1	18166079	1079211800	1.68327282930005	ancestral	M25	165
M25	Meganola_albula	OW388170.1	7643658	405261716	1.88610413918299	ancestral	M25	165
M25	Mamestra_brassicae	LR991015.1	11281633	576184143	1.9579908848689	ancestral	M25	165
M25	Hypena_proboscidalis	LR990153.1	11713018	636786269	1.83939550367409	ancestral	M25	165
M25	Mythimna_separata	CM037068.1	12999258	700250022	1.85637380815391	ancestral	M25	165
M25	Spilarctia_lutea	OU696499.1	10289262	584787352	1.75948778044023	ancestral	M25	165
M25	Cosmia_trapezina	LR991048.1	15864858	825187588	1.92257593675779	ancestral	M25	165
M25	Campaea_margaritaria	OU538815.1	5927612	335226495	1.76824090231889	ancestral	M25	165
M25	Yponomeuta_sedellus	OW203748.1	12372770	657583382	1.88155150185958	ancestral	M25	165
M25	Plutella_xylostella	OW026580.1	6019732	323337879	1.86174660965101	ancestral	M25	165
M25	Hipparchia_semele	OW121736.1	6818840	403422600	1.69024739813783	ancestral	M25	165
M25	Acentria_ephemerella	OW971901.1	7051948	340792766	2.06927749164723	ancestral	M25	165
M25	Bombyx_mori	BHWX01000002.1	8396445	460334017	1.82398968790525	ancestral	M25	165
M25	Hydriomena_furcata	OU538845.1	7431086	423317948	1.75543844410774	ancestral	M25	165
M25	Ecliptopera_silaceata	OW052217.1	5731519	316552688	1.81060506426658	ancestral	M25	165
M25	Dendrolimus_kikuchii	CM034414.1	12440658	705515768	1.76334230420772	ancestral	M25	165
M25	Vanessa_atalanta	LR990577.1	6867800	370436055	1.85397719992456	ancestral	M25	165
M25	Ennomos_quercinarius	OU342516.1	9752491	491884275	1.98267997081224	ancestral	M25	165
M25	Bembecia_ichneumoniformis	OU342548.1	8766124	511429143	1.71404467656627	ancestral	M25	165
M25	Mythimna_albipuncta	OV815986.1	13192385	698566279	1.88849439152502	ancestral	M25	165
M25	Eilema_sororcula	OU618560.1	13707794	729417332	1.87927999495356	ancestral	M25	165
M25	Leguminivora_glycinivorella	CM041144.1	13366367	657423512	2.03314404733368	ancestral	M25	165
M25	Mesoligia_furuncula	OU744818.1	17121408	889627388	1.92455945387329	ancestral	M25	165
M25	Blastobasis_adustella	OU026142.1	10745536	557440016	1.92765780919467	ancestral	M25	165
M25	Hesperia_comma	FR990040.1	7726335	525353014	1.4706939513247	ancestral	M25	165
M25	Blastobasis_lacticolella	LR990067.1	11310227	577083784	1.95989340085148	ancestral	M25	165
M25	Furcula_furcula	OU452269.1	13742797	736123039	1.86691575618516	ancestral	M25	165
M25	Epinotia_nisella	OW028699.1	10846042	585001234	1.85402036263055	ancestral	M25	165
M25	Ypsolopha_scabrella	OU342989.1	16644599	853595150	1.94994067152326	ancestral	M25	165
M25	Erebia_ligea	OU785246.1	9222146	506397422	1.82112814942411	ancestral	M25	165
M25	Ypsolopha_sequella	OW204012.1	16431280	866879050	1.89545242787907	ancestral	M25	165
M25	Nymphalis_urticae	LR990010.1	8231968	392818832	2.09561439763153	ancestral	M25	165
M25	Aplocera_efformata	OV121066.1	5594714	349498550	1.60078317921491	ancestral	M25	165
M25	Erynnis_tages	LR990099.1	5533379	329358918	1.68004529332344	ancestral	M25	165
M25	Endotricha_flammealis	LR990883.1	8169192	473948990	1.72364371954881	ancestral	M25	165
M25	Mythimna_impura	LR990369.1	19512339	949131758	2.05580930524506	ancestral	M25	165
M25	Griposia_aprilina	OU744311.1	14954462	720426900	2.07577784782884	ancestral	M25	165
M25	Agonopterix_arenella	OV656716.1	10525554	545825857	1.92837218409754	ancestral	M25	165
M25	Phragmatobia_fuliginosa	OW052082.1	11919571	629457366	1.89362642234931	ancestral	M25	165
M25	Autographa_gamma	LR989877.1	6891251	373067087	1.8471881439383	ancestral	M25	165
M25	Hestina_assimilis	CM041767.1	7299090	423874072	1.72199492305819	ancestral	M25	165
M25	Agriopis_aurantiaria	OU612008.1	8508127	485385411	1.75286005866377	ancestral	M25	165
M25	Habrosyne_pyritoides	OU015612.1	7603452	400568986	1.89816292966825	ancestral	M25	165
M25	Eilema_depressum	OU612040.1	11061839	622022279	1.7783670092627	ancestral	M25	165
M25	Miltochrista_miniata	OW121776.1	17703410	1057002560	1.67486916966407	ancestral	M25	165
M25	Tinea_trinotella	HG992333.1	6475879	371738977	1.74205004066603	ancestral	M25	165
M25	Acrobasis_suavella	OW971955.1	11180327	647282432	1.72727181324149	ancestral	M25	165
M25	Diarsia_rubi	OW026440.1	11479762	624929271	1.83696980325954	ancestral	M25	165
M25	Calamotropha_paludella	OV656830.1	12860843	742481776	1.73214258123421	ancestral	M25	165
M25	Pyrgus_malvae	OU426973.1	10820255	724649524	1.49317078693065	ancestral	M25	165
M25	Maniola_jurtina	HG995235.1	6945302	402054102	1.7274545802296	ancestral	M25	165
M25	Watsonalla_binaria	OV838945.1	6444281	333062894	1.93485408194405	ancestral	M25	165
M25	Abrostola_tripartita	HG996514.1	7236565	381057457	1.89907450098792	ancestral	M25	165
M25	Hydraecia_micacea	OU611802.1	10037206	562441436	1.7845779769327	ancestral	M25	165
M25	Atethmia_centrago	HG995395.1	17237996	926655388	1.86023803705548	ancestral	M25	165
M25	Pammene_fasciana	OU452297.1	11349972	564437882	2.0108451898698	ancestral	M25	165
M25	Hedya_salicella	FR990119.1	12433425	742325546	1.67492888625444	ancestral	M25	165
M25	Diachrysia_chrysitis	OW028669.1	7530468	386380003	1.94897974572457	ancestral	M25	165
M25	Carcina_quercana	OU342454.1	7206910	408897582	1.76252203907628	ancestral	M25	165
M25	Spodoptera_frugiperda	CM021692.1	10588980	485954603	2.17900600892137	ancestral	M25	165
M25	Peribatodes_rhomboidaria	OU452194.1	10838255	499728750	2.16882758896701	ancestral	M25	165
M25	Ochlodes_sylvanus	FR990151.1	6021517	379686201	1.585919368189	ancestral	M25	165
M25	Apotomis_betuletana	OW026325.1	11686722	684240599	1.70798429924793	ancestral	M25	165
M25	Carposina_sasakii	CP053176.1	7411688	399040036	1.85737954374082	ancestral	M25	165
M25	Xestia_xanthographa	LR990670.1	20047485	933882218	2.14668237745587	ancestral	M25	165
M25	Lobophora_halterata	OW052029.1	6200964	314876238	1.96933374184939	ancestral	M25	165
M25	Gymnoscelis_rufifasciata	OV815329.1	8767853	462009964	1.89776275041549	ancestral	M25	165
M25	Hylaea_fasciaria	LR990219.1	6162033	327936668	1.87903141102842	ancestral	M25	165
M25	Danaus_plexippus_plexippus	CM019209.1	4150802	248676414	1.66915789609223	ancestral	M25	165
M25	Autographa_pulchrina	FR997789.1	7700014	426240943	1.80649328189948	ancestral	M25	165
M25	Acleris_emargana	OV656863.1	12958265	691448280	1.8740758166323	ancestral	M25	165
M25	Eupithecia_abbreviata	OX031002.1	7494420	383462667	1.95440668543621	ancestral	M25	165
M25	Anthocharis_cardamines	FR989979.1	6819085	359616706	1.89620918222859	ancestral	M25	165
M25	Xestia_sexstrigata	OW799229.1	11651814	638619631	1.82453113471546	ancestral	M25	165
M25	Zygaena_filipendulae	OU015677.1	6360491	365946273	1.73809421472097	ancestral	M25	165
M25	Marasmarcha_lunaedactyla	OV281366.1	14373227	771099907	1.86399023907547	ancestral	M25	165
M25	Brachylomia_viminalis	OW443321.1	14871147	781437518	1.90305004014409	ancestral	M25	165
M25	Acronicta_aceris	OU342784.1	8674562	466384436	1.85995958064089	ancestral	M25	165
M25	Dryas_iulia_moderata	CM032442.1	9530520	440278161	2.16465880986543	ancestral	M25	165
M25	Agonopterix_subpropinquella	OV277719.1	12230012	667905724	1.83109854587801	ancestral	M25	165
M25	Stenoptilia_bipunctidactyla	OX101749.1	17767133	822897450	2.15909442908105	ancestral	M25	165
M25	Omphaloscelis_lunosa	OU744271.1	15747060	661874710	2.37916024922602	ancestral	M25	165
M25	Luperina_testacea	OV656782.1	11552765	601512407	1.92061956919868	ancestral	M25	165
M25	Amphipyra_tragopoginis	HG992018.1	15947552	805668602	1.97941833160826	ancestral	M25	165
M25	Chrysoteuchia_culmella	OU342669.1	12402786	645226651	1.92223708998654	ancestral	M25	165
M25	Agrochola_macilenta	OU753581.1	14342588	683223563	2.09925253997717	ancestral	M25	165
M25	Parapoynx_stratiotata	OU342486.1	8895920	478248748	1.8601031444833	ancestral	M25	165
M25	Protodeltote_pygarga	OW388275.1	7961994	421684553	1.88813982949003	ancestral	M25	165
M25	Agriphila_geniculea	OX038897.1	15775801	781653547	2.0182600156486	ancestral	M25	165
M25	Carterocephalus_palaemon	OX155666.1	8312666	394538208	2.10693561015008	ancestral	M25	165
M25	Boloria_selene	HG993158.1	8953990	399917640	2.23895850155547	ancestral	M25	165
M25	Marasmia_exigua	CM032489.1	13109389	797606974	1.6435900672052	ancestral	M25	165
M25	Laspeyria_flexula	LR989977.1	8284209	450897266	1.83727195187739	ancestral	M25	165
M25	Eueides_isabella	CM032410.1	9050530	440123586	2.05636105127981	ancestral	M25	165
M25	Mellicta_athalia	HG992205.1	11974655	609564786	1.96445977113908	ancestral	M25	165
M25	Catocala_fraxini	OV884051.1	15259697	780602067	1.95486248949428	ancestral	M25	165
M25	Hecatera_dysodea	HG995314.1	12111607	640911623	1.88974681771374	ancestral	M25	165
M25	Ephestia_elutella	CM031565.1	9147101	576941106	1.58544796078371	ancestral	M25	165
M25	Colias_croceus	HG991986.1	5875496	324912214	1.80833337339544	ancestral	M25	165
M25	Thymelicus_sylvestris	OU426912.1	8151925	470727450	1.73177175029839	ancestral	M25	165
M25	Sesia_apiformis	OU611974.1	9172566	546808751	1.67747242216319	ancestral	M25	165
M25	Aporophyla_lueneburgensis	OW028762.1	17877202	978307447	1.82736031038308	ancestral	M25	165
M25	Biston_betularia	FR989889.1	7552668	404525905	1.8670418647231	ancestral	M25	165
M25	Vanessa_cardui	LR999952.1	8262369	424813635	1.94493969102475	ancestral	M25	165
M25	Sesia_bembeciformis	OX031052.1	7798355	477151446	1.63435635904999	ancestral	M25	165
M25	Noctua_pronuba	LR999919.1	10042216	529194529	1.89764168933802	ancestral	M25	165
M25	Macaria_notata	OV656752.1	7578500	393787475	1.92451524772341	ancestral	M25	165
M25	Amphipyra_berbera	OU343148.1	11783840	582305243	2.02365342604343	ancestral	M25	165
M25	Spodoptera_litura	CM008401.1	8563055	429567674	1.9934123348397	ancestral	M25	165
M25	Dendrolimus_punctatus	CM022554.1	11159902	614070971	1.81736355031184	ancestral	M25	165
M25	Agriphila_tristella	OV743451.1	15285950	801775791	1.90651179189819	ancestral	M25	165
M25	Spodoptera_exigua	CM039400.1	9472056	432125622	2.19196814948409	ancestral	M25	165
M25	Craniophora_ligustri	LR990982.1	7974105	437993611	1.82059847443756	ancestral	M25	165
M25	Idaea_aversata	OU026110.1	9063031	436730885	2.07519809367272	ancestral	M25	165
M25	Apotomis_turbidana	LR990306.1	12613564	720467098	1.75074809592485	ancestral	M25	165
M25	Pheosia_tremula	HG995424.1	5583622	290221673	1.92391627485381	ancestral	M25	165
M25	Ptilodon_capucinus	OU611834.1	6637649	348711871	1.90347663845376	ancestral	M25	165
M25	Helicoverpa_zea	CM040229.1	7355033	375180944	1.96039620818268	ancestral	M25	165
M25	Mythimna_ferrago	OU342703.1	15718785	860988366	1.8256675259187	ancestral	M25	165
M25	Notodonta_dromedarius	LR990186.1	6596137	341992784	1.92873572443564	ancestral	M25	165
M25	Eulithis_prunata	OU974034.1	4781807	263147802	1.81715635230729	ancestral	M25	165
M25	Notodonta_ziczac	OU974065.1	6642584	352061436	1.88676842186146	ancestral	M25	165
M25	Agrochola_circellaris	OU611867.1	12101012	572162832	2.11495947013909	ancestral	M25	165
M25	Thera_britannica	OW618052.1	7311026	379777695	1.92508040789494	ancestral	M25	165
M25	Euplexia_lucipara	OV179169.1	12579839	661825765	1.90077806958754	ancestral	M25	165
M25	Eupsilia_transversa	OU611899.1	8600577	466922763	1.84196995339034	ancestral	M25	165
M25	Synanthedon_myopaeformis	OX122940.1	5197998	295689421	1.75792491406042	ancestral	M25	165
M25	Phalera_bucephala	LR990636.1	14563706	933147695	1.56070749336202	ancestral	M25	165
M25	Grapholita_molesta	CP053144.1	11031088	517710462	2.13074465549433	ancestral	M25	165
M25	Xylocampa_areola	OW285226.1	10212401	564568605	1.80888574206141	ancestral	M25	165
M25	Melitaea_cinxia	HG992238.1	9046477	499413036	1.81142187886341	ancestral	M25	165
M25	Ennomos_fuscantarius	HG992050.1	8692146	444925538	1.9536181355362	ancestral	M25	165
M25	Xestia_c-nigrum	OU745273.1	14628467	760318956	1.92399083102697	ancestral	M25	165
M25	Schrankia_costaestrigalis	FR997853.1	10861523	571991991	1.89889424518184	ancestral	M25	165
M25	Hypsopygia_costalis	OW443353.1	15101937	816870447	1.84875546121942	ancestral	M25	165
M25	Synanthedon_andrenaeformis	OW387803.1	6117345	348160761	1.75704607906691	ancestral	M25	165
M25	Lasiommata_megera	OV743334.1	9441504	488457974	1.9329204358531	ancestral	M25	165
M25	Agrotis_puta	OW964194.1	9481281	523321491	1.81175074271888	ancestral	M25	165
M25	Agriopis_marginaria	OW029939.1	9641608	500896711	1.92486949669749	ancestral	M25	165
M25	Pandemis_cinnamomeana	OW028729.1	8274976	426135498	1.94186497929351	ancestral	M25	165
M25	Ectropis_grisescens	CM029768.1	14288412	784886525	1.82044302518762	ancestral	M25	165
M25	Ochropleura_plecta	FR997750.1	12219279	643962443	1.89751423127637	ancestral	M25	165
M25	Allophyes_oxyacanthae	OW028636.1	8761668	458479537	1.9110270563722	ancestral	M25	165
M25	Notocelia_uddmanniana	LR991077.1	15872786	794123667	1.99878012198823	ancestral	M25	165
M25	Inachis_io	LR989923.1	8622819	384172283	2.24451876972082	ancestral	M25	165
M25	Dryobotodes_eremita	OU823270.1	15843934	709806353	2.23214880129426	ancestral	M25	165
M25	Synanthedon_vespiformis	OU906972.1	5185136	287400900	1.80414744699825	ancestral	M25	165
M25	Noctua_fimbriata	LR990948.1	13094214	573955380	2.28139929623101	ancestral	M25	165
M25	Selenia_dentaria	OU862902.1	20373857	1030772253	1.97656242110739	ancestral	M25	165
M25	Eupithecia_centaureata	OX155706.1	8404350	465593408	1.80508354620004	ancestral	M25	165
M25	Acleris_sparsana	OV281313.1	10284424	589546063	1.74446487652993	ancestral	M25	165
M25	Limenitis_camilla	LR990251.1	8673836	435112716	1.99346874523428	ancestral	M25	165
M25	Tholera_decimalis	OW964578.1	27341657	1320997691	2.06977326200338	ancestral	M25	165
M25	Noctua_janthe	OU342579.1	10531533	532786062	1.97669078662947	ancestral	M25	165
M25	Apamea_monoglypha	OU426941.1	10924521	575683298	1.89766162019173	ancestral	M25	165
M25	Pheosia_gnoma	FR989921.1	5103208	271350489	1.88067027953652	ancestral	M25	165
M25	Nymphalis_polychloros	HG992269.1	7290037	398112767	1.83114876092381	ancestral	M25	165
M25	Thyatira_batis	LR990512.1	5996235	314798901	1.90478269808191	ancestral	M25	165
M25	Euclidia_mi	OX123208.1	28141537	2285329669	1.23139945110475	ancestral	M25	165
M25	Zeuzera_pyrina	OU015645.1	11926774	686903256	1.73631059335086	ancestral	M25	165
M26	Habrosyne_pyritoides	OU015607.1	11285587	400568986	2.81738911259595	ancestral	M26	158
M26	Parapoynx_stratiotata	OU342481.1	13066774	478248748	2.73221290272986	ancestral	M26	158
M26	Hyles_vespertilio	CM042831.1	15210208	651427907	2.33490273237557	ancestral	M26	158
M26	Miltochrista_miniata	OW121773.1	24710470	1057002560	2.33778714783813	ancestral	M26	158
M26	Xestia_sexstrigata	OW799224.1	17279022	638619631	2.70568287619708	ancestral	M26	158
M26	Hypena_proboscidalis	LR990150.1	16595922	636786269	2.60619972633235	ancestral	M26	158
M26	Melitaea_cinxia	HG992231.1	13787452	499413036	2.76073129977328	ancestral	M26	158
M26	Spodoptera_litura	CM008396.1	11898354	429567674	2.76984389658706	ancestral	M26	158
M26	Marasmia_exigua	CM032485.1	19331443	797606974	2.42368028742938	ancestral	M26	158
M26	Synanthedon_vespiformis	OU906968.1	7042355	287400900	2.45035941084388	ancestral	M26	158
M26	Pandemis_cinnamomeana	OW028725.1	11003838	426135498	2.58223922945748	ancestral	M26	158
M26	Caradrina_clavipalpis	OW052111.1	13099506	474197171	2.7624597532658	ancestral	M26	158
M26	Anthocharis_cardamines	FR989974.1	8766567	359616706	2.43775298915062	ancestral	M26	158
M26	Spilosoma_lubricipeda	HG992298.1	14472961	587362176	2.46406077738312	ancestral	M26	158
M26	Dryas_iulia_moderata	CM032436.1	12477107	440278161	2.83391458065075	ancestral	M26	158
M26	Carterocephalus_palaemon	OX155662.1	9832842	394538208	2.49224075149649	ancestral	M26	158
M26	Xestia_c-nigrum	OU745267.1	21615694	760318956	2.84297712551047	ancestral	M26	158
M26	Zeuzera_pyrina	OU015640.1	17140134	686903256	2.49527627803238	ancestral	M26	158
M26	Nymphalis_polychloros	HG992263.1	10458070	398112767	2.62691148510693	ancestral	M26	158
